Date,DateID,Year,Month,Day,DayOfWeek
2008-05-04,3218,2008,5,4,Sunday
2008-05-05,3219,2008,5,5,Monday
2008-05-06,3220,2008,5,6,Tuesday
2008-05-07,3221,2008,5,7,Wednesday
2008-05-09,3222,2008,5,9,Friday
2008-05-10,3223,2008,5,10,Saturday
2008-05-11,3224,2008,5,11,Sunday
2008-05-13,3225,2008,5,13,Tuesday
2008-05-15,3226,2008,5,15,Thursday
2008-05-16,3227,2008,5,16,Friday
2008-05-17,3228,2008,5,17,Saturday
2008-05-18,3229,2008,5,18,Sunday
2008-05-20,3230,2008,5,20,Tuesday
2008-05-21,3231,2008,5,21,Wednesday
2008-05-22,3232,2008,5,22,Thursday
2008-05-23,3233,2008,5,23,Friday
2008-05-24,3234,2008,5,24,Saturday
2008-05-25,3235,2008,5,25,Sunday
2008-05-26,3236,2008,5,26,Monday
2008-05-29,3237,2008,5,29,Thursday
2008-06-02,3238,2008,6,2,Monday
2008-06-03,3239,2008,6,3,Tuesday
2008-06-04,3240,2008,6,4,Wednesday
2008-06-05,3241,2008,6,5,Thursday
2008-06-06,3242,2008,6,6,Friday
2008-06-07,3243,2008,6,7,Saturday
2008-06-08,3244,2008,6,8,Sunday
2008-06-09,3245,2008,6,9,Monday
2008-06-11,3246,2008,6,11,Wednesday
2008-06-12,3247,2008,6,12,Thursday
2008-06-13,3248,2008,6,13,Friday
2008-06-14,3249,2008,6,14,Saturday
2008-06-15,3250,2008,6,15,Sunday
2008-06-16,3251,2008,6,16,Monday
2008-06-17,3252,2008,6,17,Tuesday
2008-06-18,3253,2008,6,18,Wednesday
2008-06-19,3254,2008,6,19,Thursday
2008-06-20,3255,2008,6,20,Friday
2008-06-21,3256,2008,6,21,Saturday
2008-06-22,3257,2008,6,22,Sunday
2008-06-23,3258,2008,6,23,Monday
2008-06-24,3259,2008,6,24,Tuesday
2008-06-26,3260,2008,6,26,Thursday
2008-06-27,3261,2008,6,27,Friday
2008-06-28,3262,2008,6,28,Saturday
2008-06-29,3263,2008,6,29,Sunday
2008-06-30,3264,2008,6,30,Monday
2008-07-01,3265,2008,7,1,Tuesday
2008-07-02,3266,2008,7,2,Wednesday
2008-07-03,3267,2008,7,3,Thursday
2008-07-04,3268,2008,7,4,Friday
2008-07-06,3269,2008,7,6,Sunday
2008-07-09,3270,2008,7,9,Wednesday
2008-07-10,3271,2008,7,10,Thursday
2008-07-11,3272,2008,7,11,Friday
2008-07-12,3273,2008,7,12,Saturday
2008-07-14,3274,2008,7,14,Monday
2008-07-16,3275,2008,7,16,Wednesday
2008-07-18,3276,2008,7,18,Friday
2008-07-19,3277,2008,7,19,Saturday
2008-07-21,3278,2008,7,21,Monday
2008-07-22,3279,2008,7,22,Tuesday
2008-07-23,3280,2008,7,23,Wednesday
2008-07-24,3281,2008,7,24,Thursday
2008-07-25,3282,2008,7,25,Friday
2008-07-26,3283,2008,7,26,Saturday
2008-07-27,3284,2008,7,27,Sunday
2008-07-28,3285,2008,7,28,Monday
2008-08-01,3286,2008,8,1,Friday
2008-08-02,3287,2008,8,2,Saturday
2008-08-03,3288,2008,8,3,Sunday
2008-08-04,3289,2008,8,4,Monday
2008-08-06,3290,2008,8,6,Wednesday
2008-08-07,3291,2008,8,7,Thursday
2008-08-08,3292,2008,8,8,Friday
2008-08-09,3293,2008,8,9,Saturday
2008-08-10,3294,2008,8,10,Sunday
2008-08-11,3295,2008,8,11,Monday
2008-08-12,3296,2008,8,12,Tuesday
2008-08-13,3297,2008,8,13,Wednesday
2008-08-14,3298,2008,8,14,Thursday
2008-08-15,3299,2008,8,15,Friday
2008-08-16,3300,2008,8,16,Saturday
2008-08-17,3301,2008,8,17,Sunday
2008-08-18,3302,2008,8,18,Monday
2008-08-19,3303,2008,8,19,Tuesday
2008-08-20,3304,2008,8,20,Wednesday
2008-08-21,3305,2008,8,21,Thursday
2008-08-22,3306,2008,8,22,Friday
2008-08-23,3307,2008,8,23,Saturday
2008-08-24,3308,2008,8,24,Sunday
2008-08-25,3309,2008,8,25,Monday
2008-08-27,3310,2008,8,27,Wednesday
2008-08-28,3311,2008,8,28,Thursday
2008-08-30,3312,2008,8,30,Saturday
2008-08-31,3313,2008,8,31,Sunday
2008-09-01,3314,2008,9,1,Monday
2008-09-02,3315,2008,9,2,Tuesday
2008-09-03,3316,2008,9,3,Wednesday
2008-09-04,3317,2008,9,4,Thursday
2008-09-05,3318,2008,9,5,Friday
2008-09-06,3319,2008,9,6,Saturday
2008-09-07,3320,2008,9,7,Sunday
2008-09-09,3321,2008,9,9,Tuesday
2008-09-10,3322,2008,9,10,Wednesday
2008-09-11,3323,2008,9,11,Thursday
2008-09-12,3324,2008,9,12,Friday
2008-09-13,3325,2008,9,13,Saturday
2008-09-14,3326,2008,9,14,Sunday
2008-09-15,3327,2008,9,15,Monday
2008-09-16,3328,2008,9,16,Tuesday
2008-09-17,3329,2008,9,17,Wednesday
2008-09-18,3330,2008,9,18,Thursday
2008-09-19,3331,2008,9,19,Friday
2008-09-20,3332,2008,9,20,Saturday
2008-09-21,3333,2008,9,21,Sunday
2008-09-22,3334,2008,9,22,Monday
2008-09-23,3335,2008,9,23,Tuesday
2008-09-24,3336,2008,9,24,Wednesday
2008-09-25,3337,2008,9,25,Thursday
2008-09-26,3338,2008,9,26,Friday
2008-09-27,3339,2008,9,27,Saturday
2008-09-28,3340,2008,9,28,Sunday
2008-09-29,3341,2008,9,29,Monday
2008-09-30,3342,2008,9,30,Tuesday
2008-10-01,3343,2008,10,1,Wednesday
2008-10-02,3344,2008,10,2,Thursday
2008-10-03,3345,2008,10,3,Friday
2008-10-04,3346,2008,10,4,Saturday
2008-10-05,3347,2008,10,5,Sunday
2008-10-06,3348,2008,10,6,Monday
2008-10-07,3349,2008,10,7,Tuesday
2008-10-08,3350,2008,10,8,Wednesday
2008-10-09,3351,2008,10,9,Thursday
2008-10-10,3352,2008,10,10,Friday
2008-10-11,3353,2008,10,11,Saturday
2008-10-12,3354,2008,10,12,Sunday
2008-10-13,3355,2008,10,13,Monday
2008-10-14,3356,2008,10,14,Tuesday
2008-10-15,3357,2008,10,15,Wednesday
2008-10-16,3358,2008,10,16,Thursday
2008-10-18,3359,2008,10,18,Saturday
2008-10-19,3360,2008,10,19,Sunday
2008-10-20,3361,2008,10,20,Monday
2008-10-21,3362,2008,10,21,Tuesday
2008-10-22,3363,2008,10,22,Wednesday
2008-10-23,3364,2008,10,23,Thursday
2008-10-24,3365,2008,10,24,Friday
2008-10-25,3366,2008,10,25,Saturday
2008-10-27,3367,2008,10,27,Monday
2008-10-28,3368,2008,10,28,Tuesday
2008-10-29,3369,2008,10,29,Wednesday
2008-10-30,3370,2008,10,30,Thursday
2008-10-31,3371,2008,10,31,Friday
2008-11-01,3372,2008,11,1,Saturday
2008-11-02,3373,2008,11,2,Sunday
2008-11-03,3374,2008,11,3,Monday
2008-11-04,3375,2008,11,4,Tuesday
2008-11-05,3376,2008,11,5,Wednesday
2008-11-06,3377,2008,11,6,Thursday
2008-11-07,3378,2008,11,7,Friday
2008-11-08,3379,2008,11,8,Saturday
2008-11-09,3380,2008,11,9,Sunday
2008-11-10,3381,2008,11,10,Monday
2008-11-11,3382,2008,11,11,Tuesday
2008-11-12,3383,2008,11,12,Wednesday
2008-11-13,3384,2008,11,13,Thursday
2008-11-14,3385,2008,11,14,Friday
2008-11-15,3386,2008,11,15,Saturday
2008-11-16,3387,2008,11,16,Sunday
2008-11-17,3388,2008,11,17,Monday
2008-11-18,3389,2008,11,18,Tuesday
2008-11-19,3390,2008,11,19,Wednesday
2008-11-20,3391,2008,11,20,Thursday
2008-11-21,3392,2008,11,21,Friday
2008-11-22,3393,2008,11,22,Saturday
2008-11-23,3394,2008,11,23,Sunday
2008-11-24,3395,2008,11,24,Monday
2008-11-25,3396,2008,11,25,Tuesday
2008-11-26,3397,2008,11,26,Wednesday
2008-11-27,3398,2008,11,27,Thursday
2008-11-28,3399,2008,11,28,Friday
2008-11-29,3400,2008,11,29,Saturday
2008-11-30,3401,2008,11,30,Sunday
2008-07-05,3402,2008,7,5,Saturday
2008-07-07,3403,2008,7,7,Monday
2008-07-08,3404,2008,7,8,Tuesday
2008-07-13,3405,2008,7,13,Sunday
2008-07-15,3406,2008,7,15,Tuesday
2008-07-17,3407,2008,7,17,Thursday
2008-07-20,3408,2008,7,20,Sunday
2008-07-29,3409,2008,7,29,Tuesday
2008-07-30,3410,2008,7,30,Wednesday
2008-07-31,3411,2008,7,31,Thursday
2008-08-05,3412,2008,8,5,Tuesday
2008-08-26,3413,2008,8,26,Tuesday
2008-08-29,3414,2008,8,29,Friday
2008-09-08,3415,2008,9,8,Monday
2008-10-17,3416,2008,10,17,Friday
2008-10-26,3417,2008,10,26,Sunday
