WindGustDir,WindDir9am,WindDir3pm,RainToday,RainTomorrow,ConditionID
W,NW,NE,No,No,4055
ESE,WSW,NE,Yes,Yes,4056
NW,NW,NNE,No,Yes,4057
NW,NW,NE,Yes,Yes,4058
N,WNW,NNW,Yes,No,4059
S,NW,S,No,No,4060
NNE,NW,NNE,Yes,No,4061
WSW,W,E,No,No,4062
NNW,NW,E,No,No,4063
NNW,NNW,NNE,Yes,Yes,4064
N,NW,ENE,Yes,No,4065
SW,NW,E,Yes,No,4066
NNE,NW,NNE,No,Yes,4067
ENE,NW,NE,No,Yes,4068
NE,NW,NE,No,Yes,4069
SSW,SE,ENE,Yes,Yes,4070
WSW,SW,ESE,Yes,Yes,4071
N,NW,NE,Yes,No,4072
SW,NNW,SSE,No,No,4073
W,NNW,S,No,Yes,4074
NNW,SE,SSE,No,Yes,4075
S,S,WSW,Yes,Yes,4076
NE,NNE,NE,Yes,No,4077
SSW,S,SSW,No,,4078
SSW,SSW,SW,,Yes,4079
WSW,SSW,SSE,Yes,No,4080
N,NW,SSE,Yes,No,4081
ENE,SW,ENE,No,,4082
SSE,NNE,NE,,Yes,4083
S,WNW,NNE,Yes,Yes,4084
NE,WNW,ENE,No,No,4085
SSW,NNE,NE,No,Yes,4086
SE,WSW,SSW,Yes,Yes,4087
S,W,S,No,No,4088
NE,ESE,NE,Yes,Yes,4089
SE,SW,S,Yes,Yes,4090
N,WSW,N,No,No,4091
E,SE,E,No,Yes,4092
SSE,SW,SSW,Yes,Yes,4093
ENE,WSW,ESE,No,No,4094
NE,NW,ESE,No,No,4095
S,NNE,S,No,No,4096
ENE,NNE,NE,No,Yes,4097
NNW,ESE,NE,Yes,Yes,4098
NE,W,ESE,No,No,4099
NE,NW,ENE,No,Yes,4100
NNE,W,ESE,Yes,No,4101
ESE,SSW,SE,No,Yes,4102
N,S,NW,Yes,No,4103
NW,SSW,NNE,Yes,No,4104
SSE,W,SSW,No,Yes,4105
S,WSW,WNW,Yes,Yes,4106
SW,NNE,E,No,Yes,4107
ESE,WSW,SSE,Yes,Yes,4108
SSW,WSW,SSE,Yes,Yes,4109
NW,WNW,NE,Yes,No,4110
NW,W,E,No,No,4111
NW,NNW,SSE,No,No,4112
NNW,NW,W,No,No,4113
S,WSW,E,No,No,4114
N,SSW,E,No,Yes,4115
NE,NNE,ENE,Yes,Yes,4116
WSW,WNW,NNE,Yes,No,4117
S,WNW,S,No,No,4118
SSW,WSW,SE,No,No,4119
W,NW,NNE,Yes,No,4120
WNW,WSW,E,No,No,4121
WNW,WNW,NNE,No,No,4122
WSW,WSW,SSW,No,Yes,4123
N,SW,N,Yes,No,4124
W,W,N,No,No,4125
NW,SW,ESE,No,No,4126
NW,WSW,S,No,Yes,4127
S,W,SSE,No,No,4128
SSE,WSW,SSE,No,Yes,4129
SSE,SW,ENE,No,No,4130
N,NW,S,Yes,Yes,4131
N,N,NE,No,Yes,4132
S,SSW,ENE,Yes,No,4133
NNW,W,NNE,No,No,4134
S,NW,SE,No,Yes,4135
W,WSW,NE,No,No,4136
NE,WSW,ENE,Yes,No,4137
NE,SSE,ENE,No,No,4138
SW,WNW,NE,No,No,4139
NNE,SSW,ENE,No,No,4140
SSW,SW,ESE,Yes,No,4141
N,SSE,ESE,Yes,No,4142
NNW,N,N,No,Yes,4143
SSW,N,NNE,No,No,4144
SW,NNW,SSW,No,No,4145
NNW,NNW,SW,Yes,Yes,4146
S,S,ESE,No,Yes,4147
N,NE,NNE,Yes,No,4148
SSW,NNE,S,Yes,Yes,4149
SSW,SSW,SE,Yes,No,4150
NE,WNW,E,No,No,4151
SSW,SSE,SSE,No,Yes,4152
SSW,SSW,SW,Yes,Yes,4153
SSW,NNE,NNW,No,Yes,4154
SW,S,S,Yes,No,4155
SW,NNE,NE,No,Yes,4156
SSW,N,NNE,No,Yes,4157
WSW,NW,SSE,No,Yes,4158
NNE,W,E,No,No,4159
N,ESE,ENE,No,Yes,4160
SSE,SSW,ENE,Yes,No,4161
N,SSW,ENE,No,No,4162
S,NE,NNE,No,No,4163
SE,WNW,SE,Yes,Yes,4164
NNE,SSW,S,No,Yes,4165
NNE,WSW,ESE,Yes,No,4166
S,WSW,SSE,Yes,Yes,4167
S,WSW,ENE,Yes,Yes,4168
NE,NNW,N,No,Yes,4169
NE,N,NNE,Yes,Yes,4170
N,SW,NE,Yes,No,4171
SSE,NW,S,No,No,4172
S,WSW,SW,Yes,Yes,4173
N,SE,E,No,No,4174
E,NW,E,Yes,No,4175
SW,SW,ESE,No,Yes,4176
S,WSW,SE,Yes,Yes,4177
E,WNW,ENE,No,No,4178
W,NNE,N,Yes,Yes,4179
WSW,S,ENE,No,No,4180
SW,SW,SE,No,Yes,4181
WSW,SSW,SW,Yes,Yes,4182
E,WSW,NE,Yes,Yes,4183
NE,NNE,ENE,Yes,No,4184
NE,NNW,N,No,No,4185
NW,WSW,S,Yes,No,4186
WSW,NW,SSE,No,No,4187
S,WSW,SW,No,Yes,4188
ESE,SSW,SW,Yes,Yes,4189
ENE,WNW,W,Yes,Yes,4190
W,SW,W,No,Yes,4191
SSE,NNW,E,No,No,4192
NW,WSW,NNE,No,No,4193
SE,ENE,S,No,No,4194
SSE,NNE,NE,No,No,4195
SSW,E,SE,No,Yes,4196
SW,NNE,NNE,Yes,No,4197
E,SSE,WSW,No,No,4198
NE,NNE,N,Yes,No,4199
SW,NNE,NNE,No,Yes,4200
SE,NE,ESE,Yes,No,4201
NNE,N,SSE,No,No,4202
N,NNE,NNW,No,Yes,4203
SE,E,WSW,Yes,No,4204
SW,NE,N,No,No,4205
E,N,NW,No,No,4206
SSW,NE,ENE,No,No,4207
SSE,N,NW,No,No,4208
SSW,ENE,WSW,No,No,4209
WSW,NNE,NNW,No,No,4210
NNE,NNE,NNW,Yes,No,4211
NNE,ENE,WSW,No,No,4212
NNE,NE,W,No,No,4213
NNE,NNE,S,No,No,4214
SSE,ENE,E,No,Yes,4215
SSW,E,SSE,Yes,No,4216
NE,ENE,SSE,No,No,4217
SW,E,SSE,No,Yes,4218
SW,NE,SW,Yes,No,4219
W,NE,SW,No,No,4220
WSW,NE,W,No,No,4221
E,ENE,SW,No,No,4222
E,E,S,Yes,Yes,4223
N,ENE,NW,No,No,4224
NW,NE,W,Yes,No,4225
ENE,NE,S,Yes,No,4226
WSW,WNW,SW,No,Yes,4227
NNE,ENE,NW,No,No,4228
SSE,SE,WNW,No,No,4229
ENE,W,WSW,No,No,4230
SSW,SSW,W,No,No,4231
NNE,E,SW,No,No,4232
W,NNE,WNW,No,Yes,4233
SW,SW,WNW,Yes,Yes,4234
SW,S,SW,Yes,No,4235
ENE,NE,N,Yes,Yes,4236
S,ENE,WNW,No,No,4237
ENE,NE,SSW,No,Yes,4238
E,NE,E,Yes,No,4239
SSE,S,WSW,No,No,4240
NNE,N,W,No,No,4241
SW,N,N,No,No,4242
SSW,ENE,W,No,No,4243
SSW,S,SW,No,Yes,4244
ENE,E,ENE,Yes,No,4245
NE,NE,S,No,No,4246
ENE,NNE,SE,No,No,4247
ENE,ENE,E,Yes,No,4248
S,E,S,No,Yes,4249
SSW,N,SE,No,No,4250
SSW,NNE,SSW,No,No,4251
SW,N,NE,No,No,4252
ESE,E,SW,No,No,4253
ENE,ENE,W,No,No,4254
NNE,N,NNW,No,No,4255
NE,NE,SSE,No,No,4256
ENE,N,NNW,No,No,4257
N,W,W,No,No,4258
NNW,NNE,ENE,No,Yes,4259
ESE,ESE,NE,Yes,Yes,4260
SSW,NE,NNE,Yes,Yes,4261
ENE,ESE,SE,Yes,Yes,4262
NNE,ENE,ENE,Yes,Yes,4263
NE,E,N,Yes,Yes,4264
NE,ENE,S,No,No,4265
SSE,N,SE,No,No,4266
SSE,NE,WNW,No,Yes,4267
NE,E,ESE,Yes,No,4268
SSW,NNE,ESE,No,Yes,4269
SSW,N,W,No,Yes,4270
NNE,E,ENE,Yes,Yes,4271
NNW,N,SSW,Yes,Yes,4272
SSW,S,WSW,Yes,No,4273
S,E,SSW,No,No,4274
ENE,ENE,SSW,No,No,4275
SW,N,WSW,No,Yes,4276
NNE,E,ENE,No,Yes,4277
E,SE,ENE,Yes,No,4278
NNE,E,ENE,No,No,4279
ENE,W,ENE,No,Yes,4280
WSW,NNE,N,No,Yes,4281
W,S,NW,Yes,No,4282
SSW,ESE,E,No,No,4283
SE,NNE,ESE,No,No,4284
NNE,NNE,SSW,No,No,4285
SSW,NNE,SSW,No,Yes,4286
ENE,E,SW,No,No,4287
NNE,NNE,ESE,Yes,Yes,4288
SSW,N,SW,Yes,No,4289
ENE,ENE,S,No,No,4290
E,NE,N,No,No,4291
WSW,NW,NW,Yes,Yes,4292
W,NE,NW,Yes,No,4293
S,ENE,SSW,No,Yes,4294
N,NNE,WNW,No,Yes,4295
ESE,NE,SW,No,No,4296
SSW,NW,NE,No,Yes,4297
ESE,ESE,ENE,No,Yes,4298
WSW,NNE,E,No,Yes,4299
N,NE,SSW,No,No,4300
NE,ENE,N,Yes,Yes,4301
SSW,NE,NNE,No,Yes,4302
NNE,ENE,ENE,No,Yes,4303
E,E,SSE,No,Yes,4304
NNE,NNE,NNW,Yes,Yes,4305
W,W,W,No,Yes,4306
NW,NNE,S,No,No,4307
WNW,ENE,NE,No,Yes,4308
S,NE,NNE,No,Yes,4309
WSW,N,ESE,No,Yes,4310
SSW,NNE,SW,Yes,No,4311
ENE,ENE,S,No,Yes,4312
E,ESE,S,Yes,Yes,4313
ESE,ESE,SW,Yes,No,4314
SW,SSW,NW,No,Yes,4315
NNE,NNE,ENE,No,Yes,4316
WSW,N,S,No,No,4317
SSE,NNE,NW,No,Yes,4318
E,NNE,WSW,Yes,No,4319
SW,SSW,E,No,Yes,4320
W,E,W,No,Yes,4321
NW,ENE,NE,Yes,No,4322
NW,NE,NE,No,No,4323
ESE,NE,NNE,No,Yes,4324
ESE,SW,S,Yes,No,4325
NNW,NNE,NNW,No,Yes,4326
NNE,NE,NE,Yes,Yes,4327
ESE,ENE,E,No,Yes,4328
WNW,N,SW,Yes,Yes,4329
SSE,SW,WSW,Yes,No,4330
N,E,S,No,Yes,4331
SW,N,SW,Yes,No,4332
ENE,N,SSW,No,No,4333
SE,NNW,ESE,Yes,Yes,4334
NE,N,SW,No,Yes,4335
WSW,NNE,NW,No,Yes,4336
NE,E,S,Yes,Yes,4337
NE,ENE,NNW,Yes,Yes,4338
NE,E,SSE,Yes,No,4339
NE,NNE,SSW,No,No,4340
E,NNE,SE,No,No,4341
SE,E,SE,Yes,Yes,4342
SSE,ESE,SE,Yes,No,4343
SSW,NNE,WNW,No,Yes,4344
E,ENE,N,Yes,No,4345
NNE,N,E,Yes,No,4346
NE,NNE,NW,No,No,4347
NNW,NNE,W,No,Yes,4348
WSW,NE,NNE,Yes,Yes,4349
SW,SE,SW,Yes,No,4350
WSW,WSW,W,No,Yes,4351
E,ENE,N,No,No,4352
ENE,ENE,WNW,No,No,4353
ESE,SSE,S,No,Yes,4354
SSW,ENE,E,Yes,No,4355
E,ESE,ENE,No,Yes,4356
E,E,NW,Yes,No,4357
ENE,NNE,SSW,No,No,4358
NNE,NE,SW,No,No,4359
SW,W,SW,No,Yes,4360
ESE,ESE,SSE,Yes,No,4361
ENE,WSW,WSW,Yes,No,4362
E,NE,SW,Yes,No,4363
N,NE,SW,No,No,4364
ESE,ENE,SE,No,No,4365
SW,ENE,E,Yes,,4366
NW,NE,WSW,No,No,4367
NNW,NNE,W,No,No,4368
NNW,N,WSW,No,No,4369
NNE,N,SSW,No,No,4370
W,NNW,W,No,Yes,4371
SW,E,WSW,Yes,Yes,4372
SSE,NE,SSW,Yes,No,4373
NNW,NE,NNW,Yes,No,4374
N,SE,ESE,No,No,4375
S,NNE,NNW,No,No,4376
NE,NNE,NE,Yes,Yes,4377
NE,E,NE,Yes,Yes,4378
NW,WNW,N,Yes,No,4379
E,ENE,SE,No,Yes,4380
E,SSE,SE,Yes,Yes,4381
ESE,E,WNW,Yes,Yes,4382
NE,NNE,W,Yes,No,4383
S,SSW,WSW,Yes,No,4384
NE,NE,SE,Yes,No,4385
SSW,NNE,NNE,No,Yes,4386
N,NNE,S,Yes,No,4387
E,NNE,N,No,,4388
E,NE,NNE,,Yes,4389
SSW,ENE,NW,Yes,No,4390
S,E,ESE,No,No,4391
E,ENE,SSW,No,No,4392
W,E,WSW,No,Yes,4393
S,ENE,SW,Yes,No,4394
ESE,NE,ENE,No,Yes,4395
E,ESE,S,Yes,,4396
NE,SE,SE,,No,4397
ENE,NE,NE,Yes,Yes,4398
NW,N,E,Yes,Yes,4399
ESE,SE,SSW,Yes,Yes,4400
ENE,NE,WNW,Yes,No,4401
ENE,NE,SW,No,No,4402
NNE,NE,WSW,No,,4403
S,N,NNW,,,4404
SW,SW,WSW,,,4405
S,ENE,NW,,Yes,4406
NNW,E,NNE,Yes,No,4407
ESE,E,E,No,Yes,4408
ENE,E,ESE,No,Yes,4409
NNE,ENE,N,Yes,No,4410
E,NE,WNW,No,Yes,4411
E,ESE,NNE,No,Yes,4412
SSE,ENE,WNW,No,No,4413
S,ENE,W,No,Yes,4414
SSE,ENE,S,No,No,4415
SSW,NE,S,No,No,4416
ENE,NNE,SW,No,No,4417
E,NE,NW,No,No,4418
WSW,SE,N,No,Yes,4419
SW,NNW,W,Yes,No,4420
SSE,S,SSW,Yes,No,4421
WSW,ENE,NNW,No,Yes,4422
S,NW,SSE,Yes,No,4423
ENE,E,WNW,No,No,4424
WSW,NE,SW,No,,4425
E,E,NE,,,4426
NNE,NE,N,,Yes,4427
N,SSW,W,Yes,No,4428
E,ESE,SSE,No,Yes,4429
WSW,SSW,SSW,Yes,Yes,4430
SE,SSE,NW,No,No,4431
E,E,W,No,No,4432
E,ESE,N,No,No,4433
WSW,ENE,WNW,No,No,4434
SE,ESE,SSW,No,No,4435
NE,NNE,E,Yes,Yes,4436
ENE,NE,ESE,Yes,Yes,4437
ESE,SSE,S,No,No,4438
SSW,NE,W,No,No,4439
WSW,NE,WNW,No,No,4440
ESE,E,WNW,No,No,4441
NNE,NNE,N,No,,4442
NNE,NNE,N,,No,4443
NNE,N,WSW,No,No,4444
SSW,NE,SSW,No,No,4445
SSW,N,WNW,No,No,4446
NNE,N,WNW,No,Yes,4447
SW,NNE,NNW,Yes,Yes,4448
WSW,ESE,SSE,Yes,No,4449
N,NE,NW,No,Yes,4450
NE,E,S,No,No,4451
NNW,N,W,No,No,4452
WNW,NNW,SW,Yes,Yes,4453
S,N,NE,No,No,4454
WSW,SSE,NNW,Yes,No,4455
NE,N,NNW,No,No,4456
S,NNW,W,No,No,4457
SW,NNE,SW,No,,4458
NE,NNE,NNE,,,4459
NNE,NNE,N,,,4460
NE,NNE,NNE,,No,4461
ESE,N,NNW,No,No,4462
ESE,N,NW,No,No,4463
ENE,NNE,NNW,No,Yes,4464
S,NNE,NNE,No,Yes,4465
E,NE,N,Yes,Yes,4466
E,E,SE,No,Yes,4467
E,S,S,Yes,Yes,4468
SSW,W,SW,Yes,No,4469
SE,E,WNW,No,No,4470
NNE,NE,W,Yes,Yes,4471
SE,ESE,SSE,Yes,No,4472
SE,NNE,SSW,No,No,4473
W,E,WNW,Yes,No,4474
SSE,ENE,ENE,Yes,No,4475
SW,E,E,No,No,4476
E,NNE,NW,No,No,4477
WNW,SW,WSW,Yes,Yes,4478
SW,ENE,ESE,No,No,4479
E,ESE,NW,No,No,4480
WSW,NE,WSW,Yes,No,4481
ENE,E,W,Yes,No,4482
NNE,NNE,WNW,No,Yes,4483
WSW,ENE,W,Yes,No,4484
E,ESE,SSW,No,No,4485
N,E,NE,No,No,4486
ENE,ENE,NW,No,No,4487
ESE,E,SW,Yes,No,4488
ENE,E,WSW,No,No,4489
NNE,E,S,No,No,4490
NE,NNE,W,No,No,4491
NW,NE,NE,No,Yes,4492
NE,ENE,WNW,No,No,4493
NNE,SE,ENE,No,No,4494
NNW,NE,WNW,Yes,No,4495
SW,S,WNW,No,No,4496
NNW,ENE,NE,No,No,4497
S,N,WSW,No,No,4498
NNE,N,NE,No,,4499
W,N,NW,,,4500
SSE,NNE,NNW,,,4501
W,NNW,W,,Yes,4502
WSW,E,S,Yes,No,4503
S,NNE,W,No,No,4504
S,E,WSW,No,No,4505
NE,NNE,NE,No,,4506
WSW,NW,SW,Yes,No,4507
SW,W,NNW,No,Yes,4508
S,ESE,SSW,Yes,No,4509
SSE,NNE,S,No,No,4510
SE,NNE,WSW,No,No,4511
ESE,NE,NNW,No,No,4512
SSW,NNE,N,No,No,4513
S,NE,WSW,No,No,4514
NNE,NE,E,No,No,4515
E,SE,SW,No,No,4516
ENE,NE,S,No,No,4517
NNE,ENE,SW,No,No,4518
SSE,NNE,S,No,Yes,4519
NW,NNE,NNW,No,Yes,4520
N,NNW,NNW,Yes,,4521
SW,SW,SW,,,4522
NE,NE,NW,,No,4523
ENE,NE,NNE,No,,4524
NE,ENE,N,,,4525
NE,NNE,ENE,,No,4526
SE,ENE,NNE,No,No,4527
SSE,NE,NNW,No,No,4528
NNE,NE,WNW,No,,4529
ENE,N,NNW,,,4530
NNE,NNE,NNE,,,4531
WNW,N,NNW,,No,4532
E,NE,WSW,No,Yes,4533
NNE,ESE,NNE,Yes,No,4534
E,S,SSW,Yes,No,4535
NE,ENE,NE,Yes,,4536
SSE,E,NW,,Yes,4537
SW,ENE,WSW,Yes,No,4538
NNE,NNE,NNW,No,,4539
WSW,NNE,NW,,,4540
W,NNE,NW,,Yes,4541
SW,SSE,WSW,Yes,No,4542
NE,E,WSW,No,No,4543
SW,E,S,No,No,4544
NW,NNE,N,No,,4545
SSE,E,NE,,,4546
ENE,NE,NNE,,,4547
ESE,SE,E,,Yes,4548
E,ESE,NE,Yes,No,4549
SSE,NE,SSE,No,No,4550
NNE,ENE,E,No,No,4551
NNE,ENE,NNE,No,,4552
NNW,NNE,NE,,,4553
E,ENE,S,,No,4554
NW,S,N,No,No,4555
S,ENE,SSW,No,No,4556
NE,E,N,No,,4557
NNE,NE,N,,,4558
W,NW,W,,Yes,4559
ENE,ENE,NNE,No,,4560
NNW,NNE,NNW,,,4561
ENE,E,SW,,,4562
WSW,NNE,WSW,,No,4563
SW,ENE,WSW,No,,4564
ENE,E,NNE,,,4565
NW,N,NW,,No,4566
NNE,NNE,NNE,No,,4567
W,NNE,W,,No,4568
E,ENE,WSW,No,No,4569
WNW,NNW,SW,No,No,4570
E,N,NNW,No,No,4571
E,E,SE,No,,4572
NNE,E,E,,,4573
ENE,ENE,E,,,4574
NW,NNW,NW,,Yes,4575
S,E,SW,No,,4576
ENE,E,NNW,,,4577
E,SE,E,,No,4578
SSW,SE,SSW,No,,4579
SW,SSE,SW,,,4580
SW,NNE,WSW,,,4581
SSE,S,SSE,,No,4582
NNE,NW,WSW,No,No,4583
N,N,S,No,No,4584
WSW,N,W,Yes,Yes,4585
NNE,NE,S,No,,4586
NE,NNE,N,,,4587
WNW,NNE,SE,,Yes,4588
NNE,NE,W,Yes,No,4589
E,ENE,WSW,No,,4590
N,NNE,NNE,,,4591
NE,NE,NNW,,,4592
N,NNE,NE,,No,4593
ENE,NNE,SSE,No,No,4594
ENE,E,NW,No,No,4595
NNE,NE,NNE,,,4596
NNE,NNE,S,,,4597
N,NNE,WNW,,No,4598
WNW,NNE,NNE,No,,4599
SW,NNE,NNW,,Yes,4600
N,NE,N,No,,4601
N,N,NW,,,4602
ENE,NNE,NW,,Yes,4603
E,NNW,W,No,,4604
NE,E,ENE,,,4605
NE,NE,N,,Yes,4606
NE,NNE,NW,Yes,No,4607
WNW,N,N,No,,4608
NE,NNE,NNW,,,4609
NW,N,NE,,,4610
NNW,NNE,NNE,,Yes,4611
ESE,ESE,NNE,No,No,4612
NNE,NNE,WSW,No,Yes,4613
E,ENE,ESE,Yes,No,4614
W,NNE,NW,No,,4615
SSW,WNW,S,,,4616
E,E,NE,,Yes,4617
NE,NNE,NNW,No,,4618
E,NNE,ESE,Yes,No,4619
NE,ENE,NW,No,No,4620
NE,NE,ENE,Yes,Yes,4621
WSW,N,N,Yes,Yes,4622
NW,NE,N,No,Yes,4623
E,NE,ESE,Yes,Yes,4624
E,ESE,ENE,Yes,,4625
NE,NE,E,,,4626
ENE,ENE,E,,Yes,4627
E,NE,NNW,No,No,4628
S,ENE,N,No,Yes,4629
WNW,ENE,WSW,No,No,4630
ESE,ENE,NE,No,Yes,4631
ESE,SSE,SE,Yes,No,4632
NE,E,SSW,No,No,4633
NE,ENE,ENE,No,,4634
ENE,E,ENE,,,4635
ENE,E,ESE,,,4636
SSE,NNE,SE,,No,4637
ENE,E,ENE,No,,4638
ENE,E,E,,,4639
SE,SSE,SSE,,No,4640
ESE,E,WSW,No,No,4641
NNE,NE,NE,No,,4642
NE,NE,E,,Yes,4643
N,NNE,SSW,No,No,4644
S,NE,ENE,No,Yes,4645
ESE,E,WNW,No,,4646
ESE,E,NNW,,,4647
SSW,SE,SSW,,,4648
SW,NE,SW,,No,4649
WSW,N,W,No,,4650
E,ENE,NNW,,,4651
ESE,E,NE,,Yes,4652
SW,SSW,SSW,,,4653
SW,S,SW,,,4654
NE,NE,NNE,,Yes,4655
NE,E,SSE,Yes,,4656
E,E,ENE,,,4657
SSE,E,SE,,,4658
E,E,ESE,,,4659
WSW,WSW,WSW,,Yes,4660
SSW,NNE,NNE,Yes,Yes,4661
E,NNE,SSE,No,No,4662
ENE,NNE,N,No,,4663
NNE,NNE,ENE,,,4664
WNW,NNE,N,,,4665
SW,WSW,SW,,Yes,4666
SW,W,N,No,Yes,4667
ENE,ESE,W,No,,4668
SSE,S,SSE,,,4669
SSW,SE,NNE,,,4670
SSW,SW,SSW,,Yes,4671
SW,SSW,SSW,No,,4672
WSW,SE,SSE,,,4673
ESE,SE,SE,,,4674
E,ESE,E,,No,4675
E,E,ENE,No,,4676
NNE,ENE,N,,,4677
WSW,NNE,N,,,4678
WSW,W,W,,,4679
WSW,W,WSW,,,4680
SSE,S,S,,,4681
ESE,ESE,SE,,Yes,4682
E,E,NE,Yes,No,4683
ENE,NE,NE,No,,4684
NNE,NNE,WNW,,,4685
SSW,N,SSW,,No,4686
NW,ENE,W,No,No,4687
SW,WSW,W,Yes,,4688
W,SSW,SW,,,4689
WSW,NNE,NNE,No,Yes,4690
SE,SE,S,No,,4691
SW,E,S,,,4692
ENE,E,S,,No,4693
E,SE,SE,No,Yes,4694
WSW,WSW,SW,No,,4695
SSE,ESE,S,,,4696
N,ENE,NNE,,No,4697
E,E,NNE,No,,4698
WSW,NNE,NNE,,,4699
WSW,WNW,WNW,,Yes,4700
W,W,SW,No,No,4701
W,W,W,Yes,,4702
SW,SSW,WSW,,No,4703
NE,NE,NW,Yes,,4704
N,NW,W,,,4705
NNE,E,NNE,No,,4706
NNE,NNE,NNW,,,4707
NNE,NNE,NNE,,Yes,4708
ENE,NNE,N,Yes,No,4709
ENE,NNE,ENE,No,Yes,4710
W,ENE,NNE,No,Yes,4711
ESE,ESE,NW,No,No,4712
ENE,NNE,S,No,No,4713
ESE,NE,SSE,No,No,4714
ESE,NNE,WSW,No,No,4715
ENE,N,W,No,No,4716
SSE,NE,NNE,No,No,4717
SSE,NNE,NNE,No,No,4718
W,SSW,WSW,Yes,No,4719
WSW,NE,NNE,No,Yes,4720
NNE,NE,WSW,Yes,Yes,4721
NE,NNE,N,,Yes,4722
SSW,NE,S,No,Yes,4723
WSW,ENE,WSW,,Yes,4724
S,E,S,Yes,No,4725
SW,NNW,S,No,No,4726
SSE,NNE,N,Yes,Yes,4727
NE,NE,NNE,Yes,,4728
E,ENE,NNE,,,4729
ESE,NNE,ESE,Yes,No,4730
E,E,N,No,,4731
NE,NNE,SW,,,4732
SW,WSW,WSW,,Yes,4733
SE,E,N,Yes,No,4734
E,NE,WSW,No,,4735
NE,N,S,,,4736
W,NE,SE,,Yes,4737
ESE,ENE,E,Yes,Yes,4738
E,E,SW,Yes,No,4739
SW,N,N,No,,4740
SSW,SW,SSW,,,4741
ESE,ESE,NNW,,Yes,4742
ESE,ESE,NE,Yes,No,4743
NNE,N,N,No,,4744
SW,N,N,,,4745
E,E,SSE,,Yes,4746
ENE,NE,NW,Yes,Yes,4747
E,ENE,ENE,Yes,,4748
NE,NNE,WNW,Yes,,4749
SSW,ESE,E,,,4750
NW,NNE,NW,,Yes,4751
SE,NE,S,No,No,4752
S,NE,SSE,No,No,4753
E,NE,ENE,No,Yes,4754
E,E,WSW,No,No,4755
SSE,NE,SSW,No,,4756
NE,E,S,,,4757
NE,ENE,SSE,,,4758
W,NNE,NW,,,4759
SW,SSW,SW,,,4760
NNE,NE,NNW,,,4761
ESE,ENE,ESE,,,4762
E,ESE,S,,Yes,4763
SSW,NE,W,No,Yes,4764
WSW,N,SSW,No,Yes,4765
E,S,WSW,Yes,No,4766
SW,WNW,SSW,No,Yes,4767
SSW,E,SW,Yes,Yes,4768
N,ENE,N,Yes,No,4769
ENE,NNE,WNW,No,No,4770
SSW,NE,SW,No,No,4771
W,E,N,No,No,4772
SSW,NNE,SSE,No,Yes,4773
W,ENE,SW,No,No,4774
ESE,E,E,Yes,No,4775
NE,NNW,WNW,Yes,Yes,4776
SW,S,SSE,No,No,4777
S,NE,NW,No,No,4778
NNE,NE,ENE,Yes,No,4779
NNW,W,W,Yes,No,4780
NE,WSW,SW,Yes,No,4781
E,E,NW,No,Yes,4782
WSW,NNE,NNW,No,Yes,4783
NE,ENE,N,No,Yes,4784
NW,NNE,W,Yes,No,4785
SW,ENE,NW,No,No,4786
NNW,N,SW,Yes,No,4787
SSW,ENE,WSW,No,Yes,4788
WSW,ESE,SSW,Yes,No,4789
W,E,ESE,No,No,4790
W,NNE,W,No,Yes,4791
ENE,NNE,NE,Yes,No,4792
SW,NNE,W,No,Yes,4793
SW,NNE,WSW,Yes,No,4794
SSE,ENE,ENE,No,No,4795
SSW,N,SW,No,No,4796
SSW,N,N,No,Yes,4797
S,ESE,S,Yes,No,4798
NE,ESE,S,No,No,4799
NE,E,S,Yes,No,4800
NNE,NNE,ESE,No,No,4801
W,N,NNW,No,No,4802
WSW,N,NNW,No,No,4803
NE,E,WSW,No,Yes,4804
W,NE,NW,No,Yes,4805
SSW,NE,N,Yes,No,4806
W,NE,NE,No,No,4807
WSW,NNE,N,Yes,Yes,4808
ESE,NNE,S,No,No,4809
ENE,NNE,N,No,Yes,4810
N,NNE,WSW,No,Yes,4811
ENE,ENE,ESE,Yes,Yes,4812
ESE,E,NE,Yes,No,4813
S,NNW,SE,No,No,4814
SW,NE,NE,Yes,Yes,4815
SSW,NNE,NNE,No,No,4816
W,E,WNW,No,Yes,4817
ENE,E,NW,Yes,No,4818
WSW,NE,N,No,Yes,4819
NNE,NE,NNW,No,Yes,4820
NW,NNE,WNW,Yes,No,4821
S,NE,SSW,No,No,4822
ENE,SSE,SSW,No,Yes,4823
WNW,E,SW,No,No,4824
S,S,NNE,No,No,4825
NNE,SSW,E,No,No,4826
S,N,NE,No,Yes,4827
S,NW,WNW,No,No,4828
NNE,SSE,E,No,No,4829
NE,NW,SSE,No,Yes,4830
SSE,E,E,Yes,Yes,4831
S,W,S,Yes,No,4832
N,NNW,NE,No,No,4833
ENE,NNW,SSE,Yes,No,4834
NNE,W,ENE,No,No,4835
NNE,WSW,SSE,No,No,4836
NE,SE,ESE,No,No,4837
NNE,NW,ENE,No,No,4838
N,ENE,NE,Yes,Yes,4839
SSW,W,SSE,No,No,4840
SSE,N,NE,No,Yes,4841
NNE,E,ENE,Yes,No,4842
NE,SSW,SE,No,No,4843
N,N,E,No,No,4844
N,S,NNE,No,Yes,4845
W,WNW,E,Yes,No,4846
NW,WNW,WSW,No,No,4847
S,WSW,ESE,No,Yes,4848
NNE,W,NE,Yes,No,4849
